benchmark-name,benchmark-type,server-node,client-node,socket-buffer-size,mtu,bandwidth,client-ram,client-cpu,server-ram,server-cpu,transport-protocol,loss,delay
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,95.4,732,23.55,871,24.24,tcp,0,50
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,140,722,1.62,815,1.57,udp,0,50
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,99.3,742,23.71,844,24.71,tcp,0,50
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,144,727,13.55,812,8.69,udp,0,50
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,1129,2.56,1126,3.0,idle,10,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,7.78,1111,4.78,1120,5.31,tcp,10,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,8.45,1129,1.77,1121,2.37,udp,10,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,8.62,1150,5.02,1123,5.25,tcp,10,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,8.51,1162,2.0,1120,2.34,udp,10,0
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,1095,2.88,1119,3.26,idle,10,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,8.19,1086,4.79,1111,5.39,tcp,10,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,6.06,1132,1.81,1128,2.4,udp,10,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,7.86,1145,4.44,1123,4.78,tcp,10,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,8.12,1132,1.82,1145,2.49,udp,10,0
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,963,2.05,1091,2.44,idle,10,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,7.18,1001,4.37,1097,4.82,tcp,10,0
