benchmark-name,benchmark-type,server-node,client-node,socket-buffer-size,mtu,bandwidth,client-ram,client-cpu,server-ram,server-cpu,transport-protocol,loss,delay
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,32.1,724,2.35,781,3.12,tcp,0,250
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,37.2,711,13.08,781,3.12,udp,0,250
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,692,1.76,775,2.32,idle,0,250
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,31.0,708,2.48,784,3.05,tcp,0,250
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,37.2,732,13.0,785,3.21,udp,0,250
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,30.3,735,2.25,784,3.19,tcp,0,250
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,37.2,729,13.22,789,5.11,udp,0,250
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,691,1.46,774,1.83,idle,0,250
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,32.6,730,2.27,785,3.08,tcp,0,250
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,37.2,724,13.52,786,3.05,udp,0,250
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,30.9,733,2.31,788,3.23,tcp,0,250
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,37.3,707,13.1,791,3.04,udp,0,250
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,698,1.71,774,1.91,idle,0,250
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,32.1,697,2.15,788,3.16,tcp,0,250
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,37.2,698,13.32,788,3.22,udp,0,250
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,32.9,735,2.21,789,3.1,tcp,0,250
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,-1,-1,0.0,788,3.04,udp,0,250
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,736,2.52,798,2.33,idle,5,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,35.4,736,3.29,811,3.47,tcp,5,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,611,734,14.7,801,16.09,udp,5,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,33.4,735,3.11,807,3.42,tcp,5,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,596,736,14.81,803,15.28,udp,5,0
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,730,2.32,795,2.36,idle,5,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,35.2,730,3.25,806,3.68,tcp,5,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,612,735,14.88,806,16.0,udp,5,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,36.0,733,3.29,801,3.74,tcp,5,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,571,733,14.37,801,14.86,udp,5,0
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,730,2.47,795,2.41,idle,5,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,33.4,731,3.11,805,3.27,tcp,5,0
