benchmark-name,benchmark-type,server-node,client-node,socket-buffer-size,mtu,bandwidth,client-ram,client-cpu,server-ram,server-cpu,transport-protocol,loss,delay
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,2.66,739,3.82,856,4.03,tcp,10,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,2.41,736,3.6,861,3.96,tcp,10,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,2.5,737,3.67,856,4.41,tcp,10,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,2.3,736,3.54,859,3.66,tcp,10,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,2.35,734,3.75,857,3.89,tcp,10,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,41.0,739,13.16,859,15.9,tcp,1,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,42.6,745,13.15,865,16.5,tcp,1,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,41.6,735,13.55,863,15.82,tcp,1,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,42.4,742,14.03,864,16.57,tcp,1,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,43.2,741,13.96,862,17.61,tcp,1,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,41.6,739,13.66,865,16.72,tcp,1,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,41.6,739,14.23,865,16.6,tcp,1,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,42.2,743,14.06,874,17.32,tcp,1,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,42.5,746,14.07,867,16.94,tcp,1,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,41.5,740,13.47,868,16.38,tcp,1,0
32-netbird-relay,idle,l26-node03,l26-node02,2M,1230,0,705,2.56,785,2.6,idle,5,0
32-netbird-relay,idle,l26-node03,l26-node02,2M,1230,0,707,2.61,785,2.87,idle,5,0
32-netbird-relay,idle,l26-node03,l26-node02,2M,1230,0,702,2.46,780,3.0,idle,5,0
32-netbird-relay,idle,l26-node03,l26-node02,2M,1230,0,707,2.73,782,3.09,idle,5,0
32-netbird-relay,idle,l26-node03,l26-node02,2M,1230,0,706,2.72,785,2.66,idle,5,0
32-netbird-relay,idle,l26-node03,l26-node02,2M,1230,0,706,2.46,781,2.79,idle,5,0
32-netbird-relay,idle,l26-node03,l26-node02,2M,1230,0,704,2.46,781,2.85,idle,5,0
